src_ip,dst_ip,protocol,timestamp,src_port,dst_port,protocol_type
52.37.252.164,192.168.0.123,6,1722604405.813417,443.0,53044.0,TCP
192.168.0.123,35.186.224.40,6,1722604416.428990,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604416.489748,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604416.659538,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604416.714281,52635.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604418.995204,443.0,53126.0,TCP
199.232.214.248,192.168.0.123,6,1722604418.995204,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722604418.995204,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604418.995204,443.0,53144.0,TCP
192.168.0.123,199.232.214.248,6,1722604418.995260,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604418.995282,53144.0,443.0,TCP
199.232.210.248,192.168.0.123,6,1722604419.036292,443.0,53145.0,TCP
199.232.210.248,192.168.0.123,6,1722604419.036292,443.0,53145.0,TCP
192.168.0.123,199.232.210.248,6,1722604419.036338,53145.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604420.014878,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604420.084744,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604420.173178,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604420.217490,52427.0,443.0,TCP
192.168.0.126,224.0.0.251,17,1722604420.327016,5353.0,5353.0,UDP
192.168.0.123,35.186.224.24,6,1722604422.507608,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604422.566074,443.0,52625.0,TCP
192.168.0.123,192.168.0.255,17,1722604423.451777,57621.0,57621.0,UDP
192.168.0.1,224.0.0.1,2,1722604425.304155,,,
192.168.0.1,224.0.0.2,2,1722604426.763272,,,
192.168.0.1,239.255.255.250,2,1722604427.777932,,,
192.168.0.123,224.0.0.252,2,1722604427.778834,,,
192.168.0.126,224.0.0.251,17,1722604428.503587,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722604428.506261,5353.0,5353.0,UDP
192.168.0.145,239.255.255.250,17,1722604428.886802,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722604428.887617,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722604428.888088,44515.0,1900.0,UDP
192.168.0.123,239.255.255.250,2,1722604429.772531,,,
192.168.0.123,224.0.0.251,2,1722604430.284523,,,
192.168.0.1,228.8.8.8,2,1722604430.333249,,,
192.168.1.1,239.255.255.250,17,1722604432.523961,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.524687,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.525416,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.526145,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.526916,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.527653,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.528419,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.529130,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604432.529859,1900.0,1900.0,UDP
192.168.0.123,35.186.224.22,6,1722604433.553880,53178.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604433.602535,443.0,53178.0,TCP
192.168.0.123,192.168.0.1,17,1722604435.288159,65490.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604435.288289,53924.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722604435.288485,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604435.288517,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604435.288529,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722604435.333420,53.0,65490.0,UDP
192.168.0.1,192.168.0.123,17,1722604435.334304,53.0,53924.0,UDP
52.37.252.164,192.168.0.123,6,1722604435.798357,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604436.200461,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604436.217618,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604436.217658,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604436.217690,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604436.218293,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604436.533608,443.0,53044.0,TCP
192.168.0.123,224.0.0.251,17,1722604446.321497,5353.0,5353.0,UDP
192.168.0.123,35.186.224.40,6,1722604446.667204,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604446.707367,443.0,52635.0,TCP
192.168.0.123,239.255.255.250,17,1722604446.812477,63853.0,1900.0,UDP
35.186.224.40,192.168.0.123,6,1722604446.818961,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604446.874577,52635.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604447.863522,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604447.907193,443.0,53094.0,TCP
192.168.0.123,104.199.240.237,6,1722604449.632047,52429.0,4070.0,TCP
192.168.0.1,239.255.255.250,17,1722604449.685475,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604449.686631,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604449.686631,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604449.689964,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604449.689964,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604449.689964,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604449.690833,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604449.691712,48219.0,1900.0,UDP
104.199.240.237,192.168.0.123,6,1722604449.791941,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722604449.834134,52429.0,4070.0,TCP
192.168.0.123,35.186.224.40,6,1722604451.002935,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604451.051887,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604451.162147,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604451.204568,52427.0,443.0,TCP
192.168.0.126,224.0.0.251,17,1722604452.334188,5353.0,5353.0,UDP
192.168.0.123,192.168.0.255,17,1722604453.456583,57621.0,57621.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604462.610194,1900.0,1900.0,UDP
192.168.0.123,199.232.214.248,6,1722604464.002145,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604464.002153,53144.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604464.049237,53145.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604464.071415,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722604464.071504,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604464.118219,443.0,53145.0,TCP
192.168.0.123,52.37.252.164,6,1722604466.240288,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604466.240353,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604466.240374,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604466.596986,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604466.596986,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604466.596986,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604466.597076,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604466.639580,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604466.807188,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604466.807188,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604466.807235,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604466.807819,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604467.173874,443.0,53044.0,TCP
192.168.0.123,35.186.224.24,6,1722604467.572548,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604467.618413,443.0,52625.0,TCP
20.198.119.143,192.168.0.123,6,1722604471.323478,443.0,49410.0,TCP
192.168.0.123,20.198.119.143,6,1722604471.330796,49410.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604471.365802,53177.0,443.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.369785,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.419710,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.419775,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.420071,53183.0,5222.0,TCP
20.198.119.143,192.168.0.123,6,1722604471.427490,443.0,49410.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.470126,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.470210,5222.0,53183.0,TCP
192.168.0.123,157.240.237.60,6,1722604471.670243,53177.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.676123,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.676123,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.676165,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.678300,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.827391,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.827391,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.827391,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.827460,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.828036,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.828137,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.828199,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.828227,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.829186,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.847321,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.856381,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.856416,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.856453,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.856472,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.856508,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.856524,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.856856,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.856885,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.862948,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.870377,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.874845,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.876873,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.876873,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.910209,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.912162,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.924820,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.924877,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.943937,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.944020,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604471.944161,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604471.944190,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.016214,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.032729,5222.0,53183.0,TCP
192.168.0.123,20.198.119.143,6,1722604472.054268,49410.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.081254,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.088840,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.088840,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.088891,53183.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.092009,53183.0,5222.0,TCP
20.198.119.143,192.168.0.123,6,1722604472.104006,443.0,49410.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.108986,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.118566,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.118608,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.140321,5222.0,53183.0,TCP
192.168.0.123,20.198.119.143,6,1722604472.149276,49410.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.178444,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.181402,53183.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.196842,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.244702,53183.0,5222.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.277094,53177.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.295820,5222.0,53183.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.344010,5222.0,53183.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.346031,53185.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.346031,53186.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.346031,53188.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.346031,53187.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.346031,53184.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.378764,443.0,53187.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.378826,53187.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.379865,53187.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.381595,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.381638,53185.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.382330,53185.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.387981,443.0,53186.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.388065,53186.0,443.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.388931,53183.0,5222.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.388999,443.0,53184.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.389069,53184.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.389218,53186.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.390037,53184.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.414368,443.0,53188.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.414368,443.0,53187.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.414368,443.0,53187.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.414453,53188.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.414474,53187.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.415206,53188.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.415487,53187.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.417070,443.0,53185.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.418340,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.418376,53185.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.419287,53185.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.421338,53185.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.421652,53185.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.422518,53187.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.422799,53187.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.432970,443.0,53186.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.432970,443.0,53186.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.433038,53186.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.434309,53186.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.435773,443.0,53184.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.435832,443.0,53184.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.435853,53184.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.436540,53186.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.437004,53186.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.438979,443.0,53184.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.439022,53184.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.439714,443.0,53184.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.439744,53184.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.440551,53184.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.440855,53184.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.441391,53187.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.448814,443.0,53187.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.448893,53187.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.448957,443.0,53187.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.448979,53187.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.449996,53187.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.454315,443.0,53187.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.454315,443.0,53187.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.454396,53187.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.454470,443.0,53187.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.454508,53187.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.455815,443.0,53187.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.455815,5222.0,53183.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.455846,53187.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.456764,443.0,53185.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.456764,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.456811,53185.0,443.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.457258,53183.0,5222.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.457515,53185.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.458199,443.0,53185.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.458199,443.0,53185.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.458199,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.458243,53185.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.458976,443.0,53185.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.458976,443.0,53188.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.459005,53185.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.459728,443.0,53188.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.459764,53188.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.460456,53188.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.462314,53188.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.462579,53188.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.475670,443.0,53187.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.475670,443.0,53187.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.475670,443.0,53187.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.475670,443.0,53186.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.475670,443.0,53186.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.475730,53187.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.475745,53186.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.476694,53186.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.478818,443.0,53186.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.478848,53186.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.480718,443.0,53186.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.480718,443.0,53186.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.480718,443.0,53186.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.480737,53186.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.483511,443.0,53184.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.483600,443.0,53184.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.483620,53184.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.484680,443.0,53184.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.484680,443.0,53184.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.484754,53184.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604472.484827,53184.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.503300,443.0,53188.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.503365,53188.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.503450,443.0,53188.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.503479,53188.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.504099,53188.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.504417,443.0,53188.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.504456,53188.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.506840,443.0,53188.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.506840,443.0,53188.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.506897,53188.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.506982,443.0,53188.0,TCP
192.168.0.123,157.240.242.60,6,1722604472.507041,53188.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.507080,5222.0,53183.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.508543,53185.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.544154,443.0,53187.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.544227,443.0,53185.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.544361,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.544386,53185.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.544475,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.544500,53185.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.544686,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.544708,53185.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.544997,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.545021,53185.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604472.545878,443.0,53185.0,TCP
192.168.0.123,157.240.237.60,6,1722604472.545911,53185.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604472.566749,443.0,53184.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.572751,443.0,53186.0,TCP
157.240.242.60,192.168.0.123,6,1722604472.588979,443.0,53188.0,TCP
157.240.242.61,192.168.0.123,6,1722604472.718904,5222.0,53183.0,TCP
192.168.0.123,157.240.242.61,6,1722604472.767809,53183.0,5222.0,TCP
192.168.0.123,157.240.237.60,6,1722604473.484158,53177.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604475.893323,53177.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604476.826189,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604476.903329,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604476.973798,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604477.025722,52635.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604478.608556,53178.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604478.688039,443.0,53178.0,TCP
192.168.0.1,239.255.255.250,17,1722604479.779263,39403.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604479.780123,39403.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604479.780231,39403.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604479.781255,39403.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604479.782550,39403.0,1900.0,UDP
